graveid,book,handsinprayer,cross,angel,type_stone,type_stele,type_badge,type_other
109934461,0,0,0,0,1,0,0,0
156054216,0,0,1,0,1,0,0,0
64640058,0,0,0,0,0,0,1,0
111602134,0,0,0,0,1,0,0,0
112639352,0,0,0,0,0,0,1,0
110978020,0,0,0,0,1,0,0,0
112630493,0,0,0,0,0,0,1,0
109661355,0,0,0,0,1,0,0,0
102842473,0,0,0,0,1,0,0,0
58115955,0,0,0,0,1,0,0,0
60231427,0,0,1,0,0,0,1,0
69555812,0,0,0,0,1,0,0,0
119565223,0,0,0,0,1,0,0,0
154486627,0,0,0,0,0,0,1,0
77900735,0,0,0,0,0,0,1,0
120367649,0,0,0,0,1,0,0,0
50790899,0,0,0,0,0,0,1,0
60812768,0,0,0,0,1,0,0,0
68946597,0,0,0,0,0,0,1,0
68887900,0,0,0,0,0,0,1,0
61891028,0,0,0,0,0,0,1,0
46821164,0,0,0,0,0,0,1,0
119567079,0,0,0,0,1,0,0,0
46311142,0,0,0,0,1,0,0,0
117200078,0,0,0,0,0,0,1,0
122316101,0,0,0,0,0,0,1,0
50706567,0,1,1,0,1,0,0,0
183873239,0,0,0,0,1,0,0,0
119536349,0,0,0,0,1,0,0,0
119563433,0,0,0,0,1,0,0,0
8668380,0,0,1,0,1,0,0,0
119561108,0,0,0,0,1,0,0,0
119551026,0,0,1,0,0,0,1,0
60231967,0,0,0,0,0,0,1,0
6610950,0,0,1,0,0,0,1,0
69360907,0,0,0,0,0,0,1,0
68748251,0,0,1,0,1,0,0,0
50708318,0,0,1,0,1,0,0,0
120366012,0,0,0,0,0,0,1,0
117200526,0,0,0,0,0,0,1,0
68226329,0,0,0,1,1,0,0,0
119552808,0,0,0,0,0,0,1,0
6622123,1,0,0,0,0,0,1,0
68748361,0,0,0,0,0,0,0,1
56888073,0,0,0,0,0,0,1,0
69077400,0,0,0,0,0,0,1,0
69360949,0,0,0,0,1,0,0,0
6654354,0,0,0,0,0,0,1,0
93823097,0,0,0,0,0,0,1,0
123865630,0,0,0,0,0,0,1,0
70990958,0,0,1,0,0,0,1,0
63084474,0,0,0,0,0,0,1,0
49470772,0,0,0,0,0,0,1,0
49553391,0,0,1,0,1,0,0,0
62687240,0,0,0,0,1,0,0,0
102845148,0,0,0,0,1,0,0,0
89383359,0,0,1,0,1,0,0,0
68322541,0,0,0,0,0,0,1,0
51318038,0,0,0,0,1,0,0,0
182896567,0,0,0,0,1,0,0,0
60231739,0,0,1,0,0,0,1,0
88945806,0,0,0,0,0,0,1,0
119550067,0,0,0,0,0,0,1,0
120367649,0,0,0,0,1,0,0,0
49727977,0,0,0,0,1,0,0,0
68226255,0,0,1,0,0,0,1,0
154276307,0,0,1,0,1,0,0,0
68717733,0,0,0,0,1,0,0,0
113035566,0,0,1,0,0,0,1,0
119194429,0,0,0,0,0,0,1,0
119536477,0,0,0,0,0,0,1,0
119536250,0,0,0,0,1,0,0,0
119563433,0,0,0,0,1,0,0,0
118879954,0,0,0,0,0,0,1,0
133097980,0,0,0,0,0,0,1,0
119551122,0,0,0,0,0,0,1,0
68415418,0,0,0,0,1,0,0,0
68226309,0,0,1,0,1,0,0,0
146244112,0,0,0,0,1,0,0,0
55652488,0,0,0,0,0,0,1,0
64391805,0,0,0,1,0,0,1,0
122315868,0,0,0,0,0,0,1,0
68226309,0,0,1,0,1,0,0,0
55646558,0,0,0,0,0,0,1,0
69360912,0,0,0,0,0,0,1,0
119196340,0,0,0,0,1,0,0,0
111972418,0,0,0,0,1,0,0,0
84604010,0,0,0,0,0,0,1,0
68888207,0,0,0,0,0,0,1,0
119568029,0,0,0,0,1,0,0,0
119190621,0,0,0,0,1,0,0,0
119549897,0,0,1,0,0,0,1,0
119563334,0,0,0,0,0,0,1,0
55376991,0,0,1,0,1,0,0,0
60184370,0,0,0,0,1,0,0,0
170405293,0,0,1,0,0,0,1,0
68748277,0,0,0,0,0,0,1,0
69031943,0,0,1,0,0,0,1,0
68226939,0,0,0,0,0,0,1,0
102195075,0,0,0,0,1,0,0,0
119563334,0,0,0,0,0,0,1,0
119550935,0,0,0,0,1,0,0,0
104251271,0,0,0,0,1,0,0,0
68227285,0,0,0,0,0,0,1,0
48951446,0,0,0,0,0,0,1,0
118879596,0,0,0,0,1,0,0,0
135712278,0,0,0,0,0,0,1,0
119536305,0,0,1,0,1,0,0,0
120503576,0,0,0,0,0,0,1,0
169081737,0,0,0,0,1,0,0,0
120415166,0,0,0,0,0,0,1,0
43303405,0,0,0,0,0,0,1,0
65033455,0,0,1,0,0,0,1,0
120415135,0,0,0,0,0,0,1,0
52898067,0,0,1,0,0,0,1,0
170465504,0,0,0,0,0,0,1,0
155766645,0,0,1,0,0,0,1,0
166359390,0,0,0,0,1,0,0,0
129199272,0,0,0,0,0,0,1,0
47646789,0,0,0,0,1,0,0,0
92325888,0,0,1,0,0,0,1,0
120414865,0,0,1,0,0,0,1,0
120421596,0,0,0,0,0,0,1,0
81767527,0,0,0,0,0,0,1,0
128024534,0,0,1,0,0,0,1,0
120492036,0,0,0,0,0,0,1,0
184085295,0,0,0,0,1,0,0,0
83488942,0,0,0,0,1,0,0,0
26166270,0,0,0,0,0,0,1,0
120420909,0,0,1,0,0,0,1,0
33067843,0,1,0,0,0,0,1,0
171010463,0,0,0,0,0,0,1,0
120412933,0,0,0,0,0,0,1,0
43191510,0,1,0,0,0,0,1,0
37713205,0,0,1,0,0,0,1,0
169547676,0,0,0,0,0,0,1,0
120421165,0,0,0,0,0,0,1,0
89178322,0,0,1,0,0,0,1,0
122753365,0,0,0,0,0,0,1,0
122765985,0,0,0,0,1,0,0,0
27020538,0,0,0,0,0,0,1,0
120503606,0,0,0,0,0,0,1,0
123112703,0,0,1,0,0,0,1,0
179612439,0,0,0,0,0,0,1,0
120421287,0,0,0,0,0,0,1,0
85238274,0,0,0,0,0,0,1,0
73736728,0,0,0,0,0,0,1,0
52721103,0,0,0,0,0,0,1,0
120505724,0,0,0,0,0,0,1,0
99749116,0,0,0,0,1,0,0,0
120422411,0,0,1,0,0,0,1,0
130323266,0,0,0,0,1,0,0,0
171009122,0,0,0,0,0,0,1,0
122744029,0,0,0,0,0,0,0,1
85239636,0,0,0,0,1,0,0,0
68939097,0,0,0,0,0,0,1,0
169548197,0,0,0,0,0,0,1,0
130618340,0,0,0,0,0,0,1,0
65057127,0,1,0,0,1,0,0,0
128178239,0,0,0,0,1,0,0,0
54445964,0,0,0,0,1,0,0,0
120491872,0,0,0,0,0,0,1,0
120774639,1,0,1,0,1,0,0,0
7198551,0,0,0,0,1,0,0,0
6759819,0,0,0,0,1,0,0,0
65057127,0,1,0,0,1,0,0,0
128386305,0,0,0,0,0,0,1,0
84651663,0,0,0,0,0,0,1,0
120422256,0,0,0,0,0,0,1,0
33067843,0,1,0,0,0,0,1,0
123479268,0,0,0,0,1,0,0,0
122755190,0,0,1,0,0,0,1,0
120774639,1,0,1,0,1,0,0,0
120415251,0,0,0,0,0,0,1,0
120422256,0,0,0,0,0,0,1,0
65259454,0,0,0,0,0,0,1,0
42792131,0,0,0,0,0,0,1,0
120505724,0,0,0,0,0,0,1,0
130723440,0,0,0,0,1,0,0,0
76842545,0,0,0,0,0,0,1,0
33089315,0,0,0,0,1,0,0,0
146628647,0,0,0,0,0,0,1,0
124846924,0,0,0,0,1,0,0,0
122919454,0,0,0,0,0,0,1,0
60996489,0,0,0,0,0,0,1,0
133292011,0,0,0,0,0,0,1,0
120414536,1,0,0,0,1,0,0,0
120414217,0,0,0,0,0,0,1,0
108649989,0,0,0,0,0,0,1,0
91007557,0,0,0,0,1,0,0,0
131241958,0,0,1,0,0,0,1,0
124846924,0,0,0,0,1,0,0,0
122766033,0,0,0,0,1,0,0,0
131814560,0,0,0,0,0,0,1,0
169082803,0,0,0,0,0,0,1,0
55507135,0,0,0,0,1,0,0,0
91007509,0,0,1,0,1,0,0,0
85240087,0,0,0,0,0,0,1,0
72171050,0,0,0,0,1,0,0,0
130477192,0,0,0,0,1,0,0,0
170410702,0,0,0,0,0,0,1,0
120415542,1,1,1,0,1,0,0,0
130363241,0,0,0,0,0,0,1,0
89638569,0,0,0,0,0,0,1,0
62638216,0,0,1,0,1,0,0,0
24978810,0,0,0,0,1,0,0,0
120491384,0,0,0,0,0,0,1,0
120500959,0,0,0,0,1,0,0,0
143692699,0,0,0,0,0,0,1,0
147446165,0,0,1,0,0,0,1,0
146965439,0,0,1,0,0,0,1,0
64520865,0,0,0,0,1,0,0,0
72915475,0,0,0,0,0,0,1,0
140240617,0,1,0,0,0,0,1,0
143111557,0,0,0,0,0,0,1,0
143937447,0,0,0,0,0,0,1,0
147265979,0,0,0,0,0,0,1,0
147491363,0,0,0,0,0,0,1,0
132661914,0,0,0,0,1,0,0,0
114015650,0,0,1,0,1,0,0,0
147720466,0,0,0,0,1,0,0,0
143941080,0,0,0,0,0,0,1,0
146830674,0,0,0,0,0,0,1,0
8836931,0,0,0,0,0,0,1,0
147280113,0,0,0,0,0,0,1,0
143950811,0,0,0,0,0,0,1,0
147441380,0,0,0,0,0,0,1,0
147927564,0,0,0,0,1,0,0,0
82552889,0,0,0,0,0,0,1,0
142514472,0,0,0,0,1,0,0,0
143111985,0,0,0,0,0,0,1,0
142891986,0,0,0,0,1,0,0,0
119903524,0,0,0,0,0,0,1,0
147728318,0,0,1,0,0,0,1,0
142430619,0,0,1,0,1,0,0,0
147998338,0,0,0,0,1,0,0,0
50700534,0,0,0,0,0,0,1,0
139164244,0,0,0,0,0,0,1,0
147925843,1,0,0,0,1,0,0,0
143386324,0,0,0,0,1,0,0,0
45490145,0,0,0,0,1,0,0,0
146803149,0,0,0,0,0,0,1,0
146826539,0,0,0,0,0,0,1,0
143120551,0,1,0,1,1,0,0,0
147204375,0,0,1,0,0,0,1,0
143926297,0,1,0,0,0,0,1,0
146826687,0,0,0,0,1,0,0,0
133120357,0,0,0,0,0,0,1,0
39205045,0,0,0,0,1,0,0,0
91579962,0,0,0,0,0,0,1,0
143246883,0,0,0,0,0,0,1,0
147529217,0,0,0,0,0,0,1,0
146505769,0,0,0,0,1,0,0,0
140598555,0,0,0,0,0,0,1,0
143775004,0,0,0,0,0,0,1,0
143633252,0,0,0,0,0,0,1,0
147993958,0,0,0,0,0,0,1,0
143465731,0,0,0,0,0,0,1,0
19056786,0,0,0,0,1,0,0,0
50225901,0,0,0,0,0,0,1,0
143302852,0,0,0,0,0,0,1,0
73912940,0,0,1,0,1,0,0,0
147509276,0,0,0,0,1,0,0,0
37676797,0,0,0,0,1,0,0,0
147985856,0,0,0,0,1,0,0,0
59507009,0,0,1,0,1,0,0,0
147786940,0,0,1,0,1,0,0,0
143111557,0,0,0,0,0,0,1,0
130051272,0,0,0,0,0,0,1,0
143663307,0,0,0,0,0,0,1,0
139184206,0,1,1,0,1,0,0,0
143907946,0,0,0,0,0,0,1,0
143959162,0,0,0,0,1,0,0,0
37332283,0,0,0,0,1,0,0,0
36685441,0,1,0,0,0,0,1,0
147985860,0,0,0,0,0,0,1,0
144920625,0,0,0,0,0,0,1,0
142268421,1,0,1,0,1,0,0,0
147856328,0,0,0,0,1,0,0,0
143633253,0,0,0,0,0,0,1,0
143656699,0,0,0,0,0,0,1,0
140276217,0,0,0,0,1,0,0,0
138689749,0,0,0,0,0,0,1,0
139174358,0,0,0,0,1,0,0,0
71333144,0,0,1,0,0,0,1,0
143857073,0,0,1,0,1,0,0,0
147022024,0,0,1,0,0,0,1,0
151947642,0,0,0,0,0,0,1,0
143928561,0,0,0,0,1,0,0,0
147983172,0,0,0,0,1,0,0,0
46656072,0,0,0,0,0,0,1,0
137329285,0,0,1,0,0,0,1,0
141695970,0,0,0,0,1,0,0,0
147998954,0,0,0,0,1,0,0,0
147221516,0,0,0,0,0,0,1,0
141774867,0,0,0,0,0,0,1,0
146826543,0,0,0,0,0,0,1,0
147143604,0,0,0,0,0,0,1,0
52615801,0,0,0,0,1,0,0,0
143692699,0,0,0,0,0,0,1,0
147617933,0,0,0,0,0,0,1,0
116625853,0,0,1,0,0,0,1,0
108050408,0,0,0,0,0,0,1,0
147984280,0,0,0,0,1,0,0,0
64099075,0,0,0,0,1,0,0,0
147745784,0,0,0,0,1,0,0,0
147022021,0,0,0,0,0,0,1,0
147206378,0,0,0,0,0,0,1,0
112599781,0,0,0,0,1,0,0,0
112627944,0,0,0,0,1,0,0,0
106286761,0,0,0,0,0,0,1,0
113141641,0,0,0,0,0,0,1,0
116621336,0,0,0,0,0,0,1,0
117337805,0,0,0,0,0,0,1,0
117338083,0,0,0,0,1,0,0,0
110158642,0,0,1,0,1,0,0,0
112682293,0,0,0,0,0,0,1,0
116621626,1,0,1,0,1,0,0,0
112631555,0,0,0,0,1,0,0,0
116621617,0,0,0,0,1,0,0,0
14315252,0,0,0,0,0,0,1,0
96395246,0,0,1,0,0,0,1,0
112675331,0,0,0,0,1,0,0,0
117338342,0,0,0,0,1,0,0,0
183071235,0,0,0,0,1,0,0,0
69573218,0,0,0,0,1,0,0,0
112631555,0,0,0,0,1,0,0,0
112631688,0,0,1,0,0,0,1,0
111213115,0,0,0,0,0,0,1,0
117465766,0,0,0,0,0,0,1,0
154477976,0,0,0,0,1,0,0,0
181426552,0,0,0,0,1,0,0,0
145457571,0,0,0,0,0,0,1,0
89229279,0,0,0,0,1,0,0,0
44989723,0,0,0,0,0,0,1,0
166084078,0,0,0,0,1,0,0,0
112675569,0,0,0,0,0,0,1,0
66300520,0,0,1,0,0,0,1,0
112675331,0,0,0,0,1,0,0,0
58631221,0,0,0,0,0,0,1,0
20239825,0,0,0,0,1,0,0,0
89229279,0,0,0,0,1,0,0,0
154982547,0,0,0,0,0,0,1,0
10121470,0,0,0,0,1,0,0,0
116621362,0,0,0,0,0,0,1,0
116621617,0,0,0,0,1,0,0,0
58631209,0,0,1,0,0,0,1,0
72959928,0,0,0,0,1,0,0,0
58631213,0,0,0,0,1,0,0,0
112599713,0,0,0,1,1,0,0,0
112628171,0,0,0,0,0,0,1,0
111483957,0,0,0,0,0,0,1,0
112675635,0,0,0,0,0,0,1,0
169000318,0,0,0,0,0,0,1,0
112682257,0,0,0,1,0,0,1,0
154683207,0,0,1,0,0,0,1,0
181917269,0,0,0,0,0,0,1,0
111214571,0,0,1,0,0,0,1,0
117465589,0,0,0,0,1,0,0,0
182415801,0,0,0,0,0,0,1,0
81835727,0,0,0,0,0,0,1,0
112599772,0,0,0,0,0,0,1,0
117465590,0,0,0,0,1,0,0,0
117338313,0,0,0,0,0,0,1,0
117465766,0,0,0,0,0,0,1,0
58631206,0,0,0,0,1,0,0,0
112385782,0,0,0,0,0,0,1,0
118057882,1,0,0,0,0,0,1,0
117465776,0,0,0,0,1,0,0,0
122033093,0,0,0,0,0,0,1,0
93531089,0,1,0,0,0,0,1,0
139703762,0,0,0,0,1,0,0,0
91641899,0,0,0,0,1,0,0,0
117465714,1,0,0,0,0,0,1,0
116621627,0,0,0,0,0,0,1,0
112599781,0,0,0,0,1,0,0,0
69569812,0,0,0,0,0,0,1,0
112682375,0,0,0,0,1,0,0,0
58631206,0,0,0,0,1,0,0,0
59125448,0,0,0,0,0,0,1,0
112675290,0,0,0,0,1,0,0,0
166192724,0,0,0,0,1,0,0,0
179903601,0,0,0,0,0,0,1,0
166192724,0,0,0,0,1,0,0,0
58631210,0,0,1,0,1,0,0,0
181417574,0,0,0,0,1,0,0,0
62998360,0,0,0,0,1,0,0,0
69453640,0,0,0,0,1,0,0,0
117337809,0,0,0,0,1,0,0,0
161222695,0,0,0,0,0,0,1,0
132523846,0,0,0,0,0,0,1,0
122033093,0,0,0,0,0,0,1,0
118057883,0,0,0,0,0,0,1,0
93530868,0,0,0,0,0,0,1,0
152171365,0,0,0,0,0,0,1,0
177028581,0,0,1,0,0,0,1,0
6907806,0,0,0,0,0,0,1,0
115279661,0,0,0,0,0,0,1,0
161279175,0,0,0,0,0,0,1,0
111213236,0,0,0,0,0,0,1,0
117338412,0,0,0,0,0,0,1,0
10121470,0,0,0,0,1,0,0,0
69453640,0,0,1,0,1,0,0,0
93724779,0,0,1,0,1,0,0,0
148653100,0,0,0,0,0,0,1,0
112682423,0,0,0,0,1,0,0,0
101435857,0,0,1,0,0,0,1,0
168934376,0,0,1,0,0,0,1,0
173352989,0,1,0,0,0,0,1,0
107490651,1,0,1,0,1,0,0,0
183379895,0,0,0,0,0,0,0,1
83821202,0,0,0,0,0,0,0,1
175959252,0,0,0,0,0,0,1,0
50594339,1,1,1,0,1,0,0,0
18917985,1,1,0,0,0,0,1,0
85168084,0,0,0,0,1,0,0,0
183509169,0,0,0,1,1,0,0,0
37407522,0,0,1,0,0,0,1,0
80388238,0,0,0,0,1,0,0,0
171580576,0,0,0,0,0,0,1,0
179592980,1,0,0,0,1,0,0,0
85167067,1,0,1,0,1,0,0,0
179684280,0,0,1,0,1,0,0,0
105723754,0,0,0,0,1,0,0,0
141087978,0,0,1,0,0,0,1,0
83815873,0,0,0,0,0,0,1,0
70596051,0,0,1,0,0,0,0,1
181644626,0,0,1,0,0,0,1,0
180866101,0,0,0,0,0,0,1,0
179263144,0,0,0,0,0,0,1,0
182390328,0,0,0,0,0,0,1,0
81086804,1,0,0,0,1,0,0,0
77785859,0,0,0,0,1,0,0,0
40386446,0,0,1,0,0,0,1,0
10841473,0,0,0,0,0,0,1,0
140217515,0,0,0,0,1,0,0,0
80394007,1,0,0,0,1,0,0,0
182712688,0,0,1,0,1,0,0,0
73473847,1,0,0,0,1,0,0,0
69127326,0,0,1,0,0,0,1,0
183379895,0,0,0,0,0,0,0,1
130697582,1,1,1,0,1,0,0,0
187312613,0,1,0,0,0,0,1,0
181984603,0,0,0,0,0,0,1,0
31006059,1,0,0,0,0,0,1,0
88851091,0,0,0,0,0,0,1,0
66726496,1,1,0,0,1,0,0,0
100082754,0,0,0,0,1,0,0,0
149854406,0,0,0,0,0,0,1,0
45179021,1,1,0,0,1,0,0,0
141088223,0,0,0,0,0,0,1,0
80762328,0,0,1,0,0,0,0,1
181644803,0,0,1,0,0,0,1,0
146412415,0,0,0,0,0,0,1,0
32481191,0,0,0,0,1,0,0,0
173254951,0,1,0,0,0,0,1,0
57966033,1,1,0,0,1,0,0,0
79148639,0,0,0,0,0,0,1,0
80465094,0,0,0,0,0,0,1,0
176365813,0,0,0,0,1,0,0,0
103937575,0,0,1,0,1,0,0,0
40375936,0,0,1,0,1,0,0,0
143801521,0,0,1,0,1,0,0,0
54954143,0,0,0,0,1,0,0,0
149355642,0,1,0,0,1,0,0,0
85166387,0,0,0,0,1,0,0,0
179927516,0,1,0,0,0,0,1,0
50593940,1,1,1,0,1,0,0,0
50593940,1,1,1,0,1,0,0,0
70651981,0,0,1,0,1,0,0,0
181644626,0,0,0,0,0,0,1,0
18119750,1,0,1,0,1,0,0,0
49050473,0,0,0,0,1,0,0,0
179959623,0,0,0,0,0,0,0,1
84554994,1,0,0,0,1,0,0,0
177670235,1,0,0,0,0,0,1,0
98491489,0,0,1,0,0,0,1,0
182712688,0,0,1,0,1,0,0,0
83821202,0,0,0,0,0,0,0,1
169682935,1,0,1,0,0,0,1,0
133182300,0,0,1,0,1,0,0,0
46481532,0,0,0,0,0,0,1,0
86558045,0,0,0,0,0,0,1,0
175844620,1,0,0,0,1,0,0,0
80784152,1,1,1,0,1,0,0,0
102042533,0,0,0,0,0,0,1,0
179621188,1,1,1,0,1,0,0,0
79281662,0,0,0,0,1,0,0,0
177707177,1,0,0,0,0,0,1,0
80840669,0,0,0,0,1,0,0,0
126396722,0,0,1,0,1,0,0,0
81036678,0,0,0,0,0,0,1,0
57767720,0,0,1,0,1,0,0,0
108690190,0,0,0,0,1,0,0,0
83759646,0,0,1,0,0,0,0,1
145628987,0,1,0,0,1,0,0,0
85168084,0,0,0,0,1,0,0,0
83714116,0,0,0,0,1,0,0,0
108569140,0,0,1,0,0,0,1,0
132314083,1,1,0,0,1,0,0,0
179840510,0,0,0,0,0,0,1,0
146412415,0,0,0,0,0,0,1,0
179591941,0,0,0,0,0,0,1,0
80841841,0,0,1,0,0,0,1,0
149854406,0,0,0,0,0,0,1,0
64678945,1,1,0,0,1,0,0,0
57966147,0,0,0,0,1,0,0,0
97348374,0,0,0,0,1,0,0,0
36892965,0,0,1,0,1,0,0,0
118530031,0,0,0,0,1,0,0,0
36892965,0,0,1,0,1,0,0,0
94346747,0,0,0,0,0,0,1,0
97284533,0,0,0,0,1,0,0,0
111001528,1,0,1,0,1,0,0,0
96341328,0,0,1,0,1,0,0,0
183671152,0,0,0,0,1,0,0,0
101960096,0,0,1,0,0,0,1,0
110017695,1,0,1,0,1,0,0,0
111976633,0,1,0,0,1,0,0,0
40428545,0,0,1,0,1,0,0,0
51213641,0,0,0,0,1,0,0,0
183880741,0,0,0,0,1,0,0,0
95763343,0,0,0,0,1,0,0,0
111001404,0,0,0,0,1,0,0,0
97375123,0,0,0,0,1,0,0,0
110015896,0,0,0,0,1,0,0,0
51213563,1,0,0,0,1,0,0,0
62432345,0,0,1,0,0,0,1,0
109985203,0,0,1,0,1,0,0,0
118530031,0,0,0,0,1,0,0,0
114309221,0,0,1,0,1,0,0,0
110012811,0,0,1,0,1,0,0,0
183668900,0,0,0,0,0,0,1,0
97375493,0,0,0,0,0,0,1,0
97284533,0,0,0,0,1,0,0,0
62442473,0,0,0,0,0,0,1,0
109985203,0,0,0,0,1,0,0,0
37878129,0,0,0,0,1,0,0,0
112128816,1,0,0,0,1,0,0,0
110015041,0,0,1,0,0,0,1,0
62432965,0,1,0,0,1,0,0,0
116951006,0,0,1,0,1,0,0,0
183880105,0,0,1,0,1,0,0,0
111014371,0,0,1,0,0,0,1,0
114309221,0,0,1,0,1,0,0,0
37878129,0,0,0,0,1,0,0,0
116951006,0,0,0,0,1,0,0,0
36892737,1,1,0,0,1,0,0,0
111034701,0,0,0,0,1,0,0,0
124281584,0,1,0,0,1,0,0,0
111073001,0,0,1,0,1,0,0,0
109991252,0,0,0,0,1,0,0,0
111075923,0,0,0,0,1,0,0,0
183666695,0,0,0,0,1,0,0,0
111976633,0,1,0,0,1,0,0,0
97253320,0,0,0,0,1,0,0,0
183687572,0,0,0,0,0,0,1,0
118338104,0,0,0,0,1,0,0,0
51214042,0,0,0,0,1,0,0,0
118569029,0,0,0,0,0,0,1,0
40428395,0,0,1,0,0,0,1,0
109982935,0,0,0,0,0,0,1,0
112062747,0,0,1,0,0,0,1,0
100435028,0,0,0,0,0,0,0,1
111008945,0,0,0,0,0,0,1,0
97369880,0,0,0,0,1,0,0,0
111014852,0,0,0,0,0,0,1,0
100956078,0,0,0,0,1,0,0,0
183666695,0,0,0,0,1,0,0,0
100929623,0,0,0,0,1,0,0,0
100435028,0,0,0,0,0,0,0,1
118569029,0,0,0,0,0,0,1,0
118362268,0,0,0,0,1,0,0,0
110015191,0,0,0,0,0,0,1,0
140950236,0,0,1,0,0,0,1,0
110963319,0,0,1,0,0,0,1,0
96091608,0,0,0,0,0,0,1,0
100633920,0,0,0,0,1,0,0,0
128497576,0,0,0,0,1,0,0,0
109984022,0,1,0,0,0,0,1,0
111567507,0,0,0,0,1,0,0,0
97253320,0,0,0,0,1,0,0,0
183667275,0,0,0,0,0,0,1,0
145732129,0,0,1,0,0,0,1,0
30081254,0,0,0,0,1,0,0,0
111178634,0,1,0,0,0,0,1,0
100689636,0,0,1,0,0,0,1,0
117262036,0,1,1,0,1,0,0,0
183821104,0,0,0,0,0,0,1,0
100863401,1,0,0,0,1,0,0,0
111662505,0,0,0,0,0,0,1,0
94346211,0,0,0,0,0,0,1,0
94346211,0,0,0,0,0,0,1,0
101098452,0,0,1,0,1,0,0,0
183666475,0,0,0,0,1,0,0,0
155828448,1,0,0,0,0,0,1,0
117084645,1,1,1,0,1,0,0,0
110922809,0,0,0,0,1,0,0,0
155532818,0,1,1,0,1,0,0,0
97369825,0,0,0,0,0,0,1,0
142781343,1,0,0,0,1,0,0,0
111921659,0,0,0,0,0,0,1,0
97588145,0,0,1,0,0,0,1,0
118530031,0,0,0,0,1,0,0,0
96308386,0,0,1,0,0,0,1,0
110013617,0,0,0,0,1,0,0,0
183621935,0,0,0,0,0,0,1,0
109985203,0,0,0,0,1,0,0,0
114372310,0,0,0,0,1,0,0,0
106188928,0,0,1,0,1,0,0,0
106199283,0,0,1,0,0,0,1,0
114912750,0,0,0,0,0,0,1,0
103569759,0,0,1,0,1,0,0,0
108863142,0,0,0,0,0,0,1,0
105079922,0,0,0,0,0,0,1,0
104108951,0,0,1,0,0,0,0,1
108824129,0,0,0,0,0,0,1,0
113283896,1,0,0,0,1,0,0,0
112273350,0,0,0,0,0,0,1,0
105763917,0,0,0,0,0,0,1,0
112947356,0,0,0,0,1,0,0,0
115350617,0,0,0,0,1,0,0,0
114827233,0,0,1,0,0,0,1,0
112947356,0,0,0,0,1,0,0,0
113065693,1,0,0,0,1,0,0,0
113598105,0,0,0,0,1,0,0,0
113581147,0,0,0,0,1,0,0,0
107981432,0,0,0,0,0,0,1,0
114912750,0,0,0,0,0,0,1,0
105095132,0,0,0,1,1,0,0,0
163735261,0,0,0,0,1,0,0,0
104464326,0,0,0,0,0,0,1,0
114106687,0,0,0,0,1,0,0,0
103570671,0,0,0,0,1,0,0,0
83960126,0,0,0,0,1,0,0,0
104271972,0,0,1,0,0,0,0,1
112275044,0,0,0,0,1,0,0,0
104466934,0,0,1,0,0,0,1,0
108061602,0,0,0,0,0,0,1,0
103394246,0,0,0,0,1,0,0,0
105280289,0,0,0,0,1,0,0,0
103569759,0,0,1,0,1,0,0,0
113658632,0,1,0,0,1,0,0,0
78602638,0,0,0,0,0,0,1,0
102477125,0,0,0,0,1,0,0,0
105497776,0,0,0,0,1,0,0,0
115357742,0,0,1,0,0,0,1,0
114002670,0,0,0,0,1,0,0,0
87672909,0,0,0,0,1,0,0,0
113203789,1,0,0,0,0,0,1,0
108863142,0,0,0,0,0,0,1,0
105280289,0,0,0,0,1,0,0,0
114918616,0,0,0,0,1,0,0,0
104113783,0,0,0,0,0,0,1,0
113019665,0,0,1,0,1,0,0,0
138991602,0,0,0,0,1,0,0,0
108867307,0,0,0,0,1,0,0,0
113582946,0,1,0,0,1,0,0,0
107981371,0,0,1,0,0,0,1,0
108058645,0,0,0,0,1,0,0,0
104420396,0,0,0,0,0,0,1,0
103396550,0,0,1,0,0,0,1,0
110991697,0,0,0,0,1,0,0,0
104045423,0,0,1,0,0,0,1,0
103832723,0,1,1,0,0,0,1,0
112373520,0,0,0,0,1,0,0,0
103540983,0,0,0,0,1,0,0,0
112047148,0,0,0,0,0,0,1,0
113019744,1,1,1,0,1,0,0,0
113914376,0,0,0,0,1,0,0,0
87682113,0,0,0,0,0,0,1,0
108830877,0,0,0,0,0,0,1,0
110902921,0,0,0,0,1,0,0,0
113579029,1,0,1,0,1,0,0,0
108057369,0,0,0,0,1,0,0,0
86619339,0,0,1,0,0,0,1,0
113873897,0,0,0,0,1,0,0,0
104275187,0,0,0,0,1,0,0,0
111341014,0,0,0,0,1,0,0,0
107991735,0,0,1,0,0,0,1,0
104280599,0,1,0,0,1,0,0,0
103570671,0,0,0,0,1,0,0,0
111954003,0,0,0,0,1,0,0,0
108867983,0,0,0,0,0,0,1,0
110939998,0,0,0,0,1,0,0,0
107979959,0,0,0,0,1,0,0,0
6521923,0,0,0,0,1,0,0,0
112275044,0,0,0,0,1,0,0,0
107979959,0,0,0,0,1,0,0,0
107407996,0,0,0,0,0,0,1,0
105088871,1,0,1,0,1,0,0,0
111113228,0,0,0,0,0,0,1,0
111954003,0,0,0,0,1,0,0,0
104093086,0,0,0,0,1,0,0,0
110991591,0,0,0,0,1,0,0,0
108824129,0,0,0,0,0,0,1,0
113378576,1,0,0,0,1,0,0,0
103610308,0,0,0,0,1,0,0,0
